Date,High,Low,Open,Close,Volume,Adj Close
2016-01-01,77.9000015258789,76.0,76.19999694824219,77.1500015258789,2823057.0,74.57496643066406
2016-01-04,78.80000305175781,74.80000305175781,77.1500015258789,75.9000015258789,3113207.0,73.36669158935547
2016-01-05,77.69999694824219,75.1500015258789,76.5,77.4000015258789,3003631.0,74.8166275024414
2016-01-06,81.75,76.3499984741211,77.0,78.5999984741211,9653946.0,75.97657012939453
2016-01-07,76.8499984741211,72.05000305175781,76.5,72.5999984741211,4710081.0,70.17682647705078
2016-01-08,75.8499984741211,73.1500015258789,73.5999984741211,74.44999694824219,2841528.0,71.96508026123047
2016-01-11,75.0,72.0999984741211,72.30000305175781,73.8499984741211,2400334.0,71.38511657714844
2016-01-12,74.75,72.05000305175781,74.25,73.0,2305110.0,70.56348419189453
2016-01-13,74.44999694824219,67.5,74.1500015258789,71.3499984741211,5145671.0,68.96855163574219
2016-01-14,70.1500015258789,67.25,69.0,68.4000015258789,3963763.0,66.11701965332031
2016-01-15,69.6500015258789,62.54999923706055,68.75,63.95000076293945,3341820.0,61.815547943115234
2016-01-18,63.95000076293945,59.0,63.400001525878906,60.349998474121094,4517146.0,58.33570098876953
2016-01-19,63.70000076293945,59.45000076293945,60.75,62.45000076293945,3731058.0,60.36560821533203
2016-01-20,64.5999984741211,58.70000076293945,60.70000076293945,64.05000305175781,5272533.0,61.912208557128906
2016-01-21,66.8499984741211,61.20000076293945,65.0,63.599998474121094,6423503.0,61.47722244262695
2016-01-22,66.6500015258789,63.79999923706055,64.75,66.1500015258789,2898052.0,63.942108154296875
2016-01-25,67.6500015258789,63.25,66.94999694824219,63.79999923706055,4593567.0,61.67054748535156
2016-01-27,65.69999694824219,63.099998474121094,64.5999984741211,63.650001525878906,4402693.0,61.52555847167969
2016-01-28,64.0999984741211,61.599998474121094,63.5,62.04999923706055,5301146.0,59.97895812988281
2016-01-29,64.69999694824219,61.20000076293945,62.45000076293945,64.4000015258789,3790624.0,62.250526428222656
2016-02-01,66.0,64.0,64.94999694824219,65.69999694824219,3536614.0,63.50712966918945
2016-02-02,66.5,62.599998474121094,65.69999694824219,63.0,3438018.0,60.89725112915039
2016-02-03,62.599998474121094,59.400001525878906,61.349998474121094,61.900001525878906,3318177.0,59.83396911621094
2016-02-04,63.400001525878906,60.0,62.70000076293945,61.650001525878906,3982431.0,59.59231185913086
2016-02-05,63.5,60.150001525878906,61.849998474121094,62.900001525878906,3828234.0,60.80058670043945
2016-02-08,65.75,62.04999923706055,63.0,63.79999923706055,3956744.0,61.67054748535156
2016-02-09,64.4000015258789,62.099998474121094,62.5,63.150001525878906,2220586.0,61.0422477722168
2016-02-10,63.599998474121094,60.150001525878906,62.5,60.79999923706055,3141186.0,58.77067947387695
2016-02-11,61.95000076293945,56.29999923706055,60.5,56.95000076293945,8776971.0,55.0491828918457
