Date,High,Low,Open,Close,Volume,Adj Close
2015-01-01,464.3999938964844,458.0,459.8999938964844,460.29998779296875,20624.0,434.02276611328125
2015-01-02,463.04998779296875,458.70001220703125,462.6000061035156,461.29998779296875,18890.0,434.9656677246094
2015-01-05,465.1499938964844,458.0,461.29998779296875,463.04998779296875,13794.0,436.6158142089844
2015-01-06,463.0,451.8500061035156,460.0,459.8500061035156,51566.0,433.59844970703125
2015-01-07,460.95001220703125,451.04998779296875,455.0,460.04998779296875,21078.0,433.78704833984375
2015-01-08,468.8500061035156,457.3500061035156,460.20001220703125,467.20001220703125,33965.0,440.52886962890625
2015-01-09,472.0,460.6499938964844,463.0,467.6499938964844,24918.0,440.9531555175781
2015-01-12,482.0,467.04998779296875,473.5,479.54998779296875,35107.0,452.173828125
2015-01-13,484.0,472.8999938964844,484.0,475.0,29678.0,447.8835754394531
2015-01-14,478.25,469.5,475.0,469.95001220703125,27518.0,443.1219177246094
2015-01-15,475.04998779296875,462.8999938964844,467.6000061035156,471.1499938964844,50170.0,444.25335693359375
2015-01-16,474.95001220703125,463.5,465.0,468.1000061035156,4460.0,441.37750244140625
2015-01-19,467.0,451.0,453.0,458.54998779296875,12431.0,432.3726501464844
2015-01-20,465.0,452.0,452.0,460.0,26122.0,433.73992919921875
2015-01-21,469.8999938964844,456.1000061035156,456.1000061035156,465.75,13578.0,439.16168212890625
2015-01-22,478.3500061035156,466.75,469.0,473.3500061035156,17162.0,446.3277893066406
2015-01-23,478.3500061035156,462.79998779296875,470.0,474.8999938964844,39116.0,447.789306640625
2015-01-27,474.0,431.0,470.0,449.1499938964844,31772.0,423.50933837890625
2015-01-28,446.8999938964844,428.70001220703125,446.5,435.04998779296875,247842.0,410.2142333984375
2015-01-29,435.1499938964844,424.04998779296875,435.1499938964844,430.54998779296875,14148.0,405.9710998535156
2015-01-30,444.0,426.0,426.0,439.3500061035156,11781.0,414.2687683105469
2015-02-02,448.0,439.79998779296875,444.8500061035156,447.3500061035156,7116.0,421.8121032714844
