Date,High,Low,Open,Close,Volume,Adj Close
2016-01-01,489.79998779296875,476.1000061035156,480.0,482.95001220703125,5410.0,482.95001220703125
2016-01-04,483.95001220703125,458.95001220703125,458.95001220703125,474.95001220703125,6504.0,474.95001220703125
2016-01-05,487.75,475.0,484.95001220703125,476.20001220703125,4778.0,476.20001220703125
2016-01-06,483.70001220703125,475.0,483.6499938964844,476.04998779296875,6630.0,476.04998779296875
2016-01-07,475.0,465.0,470.54998779296875,465.04998779296875,6563.0,465.04998779296875
2016-01-08,469.20001220703125,461.04998779296875,461.04998779296875,465.04998779296875,3895.0,465.04998779296875
2016-01-11,465.54998779296875,445.04998779296875,460.95001220703125,461.79998779296875,5366.0,461.79998779296875
2016-01-12,469.8999938964844,450.0,468.04998779296875,450.25,3672.0,450.25
2016-01-13,458.04998779296875,401.1000061035156,458.04998779296875,442.45001220703125,9582.0,442.45001220703125
2016-01-14,450.70001220703125,419.95001220703125,438.0,441.20001220703125,4048.0,441.20001220703125
2016-01-15,447.75,421.0,443.5,432.5,8299.0,432.5
2016-01-18,440.0,400.04998779296875,440.0,416.6499938964844,4936.0,416.6499938964844
2016-01-19,437.0,400.0,425.29998779296875,425.75,4144.0,425.75
2016-01-20,428.95001220703125,398.79998779296875,421.0,410.54998779296875,7388.0,410.54998779296875
2016-01-21,425.0,401.1000061035156,425.0,403.29998779296875,2901.0,403.29998779296875
2016-01-22,420.0,406.54998779296875,419.95001220703125,410.29998779296875,2970.0,410.29998779296875
2016-01-25,429.0,410.0,419.8500061035156,413.70001220703125,6345.0,413.70001220703125
2016-01-27,424.6499938964844,407.0,424.6499938964844,411.1499938964844,2724.0,411.1499938964844
2016-01-28,416.8999938964844,403.5,403.5,410.6000061035156,2088.0,410.6000061035156
2016-01-29,417.8999938964844,408.95001220703125,415.0,411.04998779296875,3675.0,411.04998779296875
2016-02-01,403.8999938964844,375.1000061035156,396.1000061035156,380.45001220703125,30191.0,380.45001220703125
2016-02-02,389.95001220703125,372.3500061035156,389.95001220703125,377.6000061035156,8832.0,377.6000061035156
