Date,High,Low,Open,Close,Volume,Adj Close
2016-12-19,498.0,475.0,489.8999938964844,480.3999938964844,17548335.0,477.67230224609375
2016-12-20,489.45001220703125,465.70001220703125,482.79998779296875,473.70001220703125,2555044.0,471.0103759765625
2016-12-21,480.0,470.0,474.0,473.3999938964844,924077.0,470.7120361328125
2016-12-22,477.8999938964844,470.0,472.0,474.54998779296875,1126022.0,471.8554992675781
2016-12-23,478.0,471.1000061035156,474.95001220703125,475.6499938964844,418933.0,472.9492492675781
2016-12-26,477.0,452.20001220703125,475.0,455.20001220703125,447513.0,452.6153869628906
2016-12-27,491.3999938964844,453.29998779296875,457.5,481.25,1592573.0,478.5174865722656
2016-12-28,490.0,474.29998779296875,483.0,486.25,863731.0,483.48907470703125
2016-12-29,498.8999938964844,476.70001220703125,488.79998779296875,480.25,374148.0,477.5231628417969
2016-12-30,484.5,479.0,483.75,480.8500061035156,162852.0,478.1197509765625
2017-01-02,487.8999938964844,475.95001220703125,482.0,486.3999938964844,180715.0,483.6382141113281
2017-01-03,488.0,475.54998779296875,486.0,476.3500061035156,112271.0,473.6452941894531
2017-01-04,483.75,473.79998779296875,479.8999938964844,475.5,98207.0,472.80010986328125
2017-01-05,482.8999938964844,475.5,478.8500061035156,476.3500061035156,91011.0,473.6452941894531
2017-01-06,479.8999938964844,471.54998779296875,478.8999938964844,472.75,68114.0,470.06573486328125
2017-01-09,480.0,462.79998779296875,477.95001220703125,475.29998779296875,189603.0,472.60125732421875
2017-01-10,477.0,468.5,475.3500061035156,473.1000061035156,74058.0,470.41375732421875
2017-01-11,478.0,473.04998779296875,474.0,475.04998779296875,75403.0,472.3526611328125
2017-01-12,480.54998779296875,469.6499938964844,472.0,475.25,87298.0,472.5515441894531
2017-01-13,499.70001220703125,473.25,475.0,494.6000061035156,530944.0,491.7916564941406
2017-01-16,498.79998779296875,484.0,496.0,485.25,563681.0,482.4947509765625
2017-01-17,489.5,475.0,485.8999938964844,476.95001220703125,460810.0,474.2419128417969
2017-01-18,485.0,477.0,478.95001220703125,478.1000061035156,63404.0,475.3853759765625
2017-01-19,485.0,478.6499938964844,478.6499938964844,480.8500061035156,69362.0,478.1197509765625
2017-01-20,482.0,475.5,480.0,478.79998779296875,116019.0,476.0813903808594
2017-01-23,481.70001220703125,475.3500061035156,479.0,477.45001220703125,147543.0,474.73907470703125
2017-01-24,481.0,474.3999938964844,478.0,477.5,294418.0,474.78875732421875
2017-01-25,480.0,476.0,479.6499938964844,477.6000061035156,159465.0,474.8882141113281
2017-01-27,480.0,472.04998779296875,472.04998779296875,473.54998779296875,36344.0,470.8611755371094
2017-01-30,480.0,472.20001220703125,474.0,478.1499938964844,108444.0,475.4350891113281
2017-01-31,481.0,474.0,479.0,474.75,77920.0,472.05438232421875
2017-02-01,480.45001220703125,470.5,470.5,475.6000061035156,661974.0,472.8995666503906
2017-02-02,480.0,472.5,476.0,474.0,130918.0,471.3086242675781
2017-02-03,507.8999938964844,467.0,478.79998779296875,502.79998779296875,656304.0,499.9450988769531
2017-02-06,581.4000244140625,507.0,510.0,557.0499877929688,2674046.0,553.8870239257812
2017-02-07,585.0,542.5,558.0,559.8499755859375,1451372.0,556.671142578125
2017-02-08,569.7000122070312,546.2000122070312,562.4000244140625,550.0,403719.0,546.8771362304688
2017-02-09,565.0,553.0,553.0,559.7000122070312,340189.0,556.5220336914062
2017-02-10,558.5,527.25,558.5,535.7999877929688,461865.0,532.7577514648438
2017-02-13,540.0,515.0999755859375,536.0,518.5,332256.0,515.5559692382812
2017-02-14,523.0,506.54998779296875,523.0,510.1499938964844,277506.0,507.25335693359375
2017-02-15,524.0,503.6000061035156,510.0,508.54998779296875,299656.0,505.6624450683594
2017-02-16,510.1000061035156,500.75,509.79998779296875,503.75,229236.0,500.8897399902344
2017-02-17,508.75,497.0,508.0,500.79998779296875,159237.0,497.9564514160156
2017-02-20,507.70001220703125,498.04998779296875,505.8999938964844,505.29998779296875,559326.0,502.430908203125
2017-02-21,524.4500122070312,498.0,505.0,516.2999877929688,285360.0,513.368408203125
2017-02-22,534.0999755859375,515.8499755859375,520.0,521.7000122070312,293748.0,518.73779296875
2017-02-23,531.9000244140625,519.0,519.0,521.2000122070312,114821.0,518.2406616210938
2017-02-27,524.5499877929688,507.29998779296875,524.5499877929688,510.45001220703125,106887.0,507.55169677734375
2017-02-28,520.4500122070312,507.1499938964844,510.1000061035156,509.95001220703125,110441.0,507.0545349121094
2017-03-01,524.9000244140625,508.45001220703125,512.8499755859375,510.1000061035156,250431.0,507.2036437988281
2017-03-02,516.0,500.6000061035156,514.75,508.1000061035156,126700.0,505.21502685546875
2017-03-03,510.3999938964844,501.0,508.1000061035156,506.8999938964844,114596.0,504.0218200683594
2017-03-06,516.2000122070312,505.5,509.95001220703125,511.8500061035156,98381.0,508.9437255859375
2017-03-07,531.0,506.75,514.0,521.5,249155.0,518.5389404296875
2017-03-08,521.75,515.4500122070312,520.9000244140625,517.9000244140625,140143.0,514.9594116210938
2017-03-09,523.9500122070312,513.0499877929688,516.0,514.9500122070312,101095.0,512.0261840820312
2017-03-10,518.9500122070312,510.0,516.75,511.04998779296875,42601.0,508.14825439453125
2017-03-14,521.0,511.04998779296875,516.7000122070312,514.6500244140625,44937.0,511.72784423828125
2017-03-15,533.0,515.0,515.0,527.2999877929688,248723.0,524.3059692382812
2017-03-16,535.0,526.6500244140625,530.9500122070312,530.5999755859375,123360.0,527.5872192382812
2017-03-17,535.0,523.2000122070312,530.5,530.5999755859375,120772.0,527.5872192382812
2017-03-20,539.7999877929688,525.0,531.0,527.7000122070312,143374.0,524.7037353515625
2017-03-21,535.0499877929688,515.0499877929688,535.0,517.9500122070312,116716.0,515.0091552734375
2017-03-22,517.9500122070312,496.29998779296875,515.0999755859375,512.2000122070312,63328.0,509.291748046875
2017-03-23,521.4500122070312,509.95001220703125,513.0,511.8500061035156,93191.0,508.9437255859375
2017-03-24,518.0,509.95001220703125,516.9000244140625,510.04998779296875,87971.0,507.1539306640625
2017-03-27,518.0,511.04998779296875,511.1499938964844,512.9000244140625,77726.0,509.98779296875
2017-03-28,517.0,507.54998779296875,517.0,510.3500061035156,74908.0,507.4522705078125
2017-03-29,517.1500244140625,510.8999938964844,511.5,514.9000244140625,311091.0,511.9764099121094
2017-03-30,529.9000244140625,511.0,516.0,518.4500122070312,107929.0,515.5062866210938
2017-03-31,522.5499877929688,513.1500244140625,520.0,516.2000122070312,72812.0,513.26904296875
2017-04-03,528.0,515.0,517.0,520.5999755859375,65937.0,517.6439819335938
2017-04-05,529.0,515.25,522.9500122070312,519.8499755859375,155555.0,516.8983154296875
2017-04-06,526.9000244140625,515.5,519.0,517.1500244140625,43042.0,514.2136840820312
2017-04-07,524.9000244140625,502.5,515.25,510.6000061035156,633570.0,507.7008361816406
2017-04-10,524.0,510.0,510.0,514.2999877929688,82182.0,511.3797912597656
2017-04-11,520.0,511.79998779296875,514.0999755859375,513.0499877929688,41064.0,510.13690185546875
2017-04-12,515.5,507.75,514.9000244140625,510.75,99984.0,507.8499755859375
2017-04-13,517.9000244140625,505.0,511.5,505.8999938964844,93634.0,503.02752685546875
2017-04-17,523.8499755859375,508.5,508.5,513.9500122070312,199213.0,511.0318298339844
2017-04-18,524.8499755859375,512.0,515.0,514.4000244140625,194880.0,511.479248046875
2017-04-19,519.8499755859375,513.5499877929688,519.8499755859375,517.0999755859375,78780.0,514.1638793945312
2017-04-20,528.0,518.0,519.0,525.0499877929688,143439.0,522.0687255859375
2017-04-21,528.0,517.5,526.0,519.1500244140625,117216.0,516.2022705078125
2017-04-24,523.9000244140625,518.0,522.9000244140625,519.1500244140625,62984.0,516.2022705078125
2017-04-25,525.0,510.0,510.0,520.6500244140625,122230.0,517.6937866210938
2017-04-26,533.8499755859375,513.0,520.25,518.5,147361.0,515.5559692382812
2017-04-27,522.9000244140625,516.0999755859375,518.5,518.5999755859375,65359.0,515.6553955078125
2017-04-28,522.9500122070312,517.0999755859375,518.0,519.9000244140625,30711.0,516.9480590820312
2017-05-02,538.5,513.0499877929688,513.0499877929688,530.0999755859375,115085.0,527.090087890625
2017-05-03,549.0499877929688,528.9500122070312,535.2999877929688,542.2999877929688,358608.0,539.2208251953125
2017-05-04,587.0,541.2000122070312,547.0,561.4500122070312,490842.0,558.2620849609375
2017-05-05,568.9000244140625,550.0,564.7999877929688,558.3499755859375,142483.0,555.1796875
2017-05-08,566.7999877929688,553.0,553.0,560.0,126816.0,556.8203125
2017-05-09,565.0,552.2000122070312,565.0,557.75,70905.0,554.5831298828125
2017-05-10,565.0,551.9500122070312,556.0,554.7999877929688,61046.0,551.6498413085938
2017-05-11,562.4000244140625,551.0,555.0,553.3499755859375,34774.0,550.2080688476562
2017-05-12,560.0,550.0999755859375,553.3499755859375,557.0999755859375,55107.0,553.936767578125
2017-05-15,563.0,550.0,560.0,552.5,83271.0,549.3629150390625
2017-05-16,580.9000244140625,559.1500244140625,561.0,577.1500244140625,229966.0,573.8729858398438
2017-05-17,583.2999877929688,571.8499755859375,581.75,577.0,109747.0,573.7238159179688
2017-05-18,593.9000244140625,551.0,574.9000244140625,559.6500244140625,257416.0,556.4723510742188
2017-05-19,580.0,540.0,577.0,549.4000244140625,225346.0,546.280517578125
2017-05-22,570.0,547.5499877929688,560.0,548.5999755859375,195302.0,545.4850463867188
2017-05-23,560.5,535.0,550.0999755859375,549.9000244140625,189518.0,546.7776489257812
2017-05-24,555.4500122070312,525.0,550.0,527.2000122070312,135315.0,524.2066040039062
2017-05-25,552.0,528.5499877929688,531.0,549.0499877929688,72260.0,545.9324951171875
2017-05-26,558.5499877929688,544.0499877929688,551.9500122070312,555.9000244140625,59700.0,552.74365234375
2017-05-29,561.4500122070312,538.2999877929688,558.0,540.7000122070312,93737.0,537.6299438476562
2017-05-30,550.9500122070312,528.5999755859375,540.0,548.0499877929688,38490.0,544.9381713867188
2017-05-31,578.0,545.4000244140625,548.0,572.5,396648.0,569.2493896484375
2017-06-01,599.0,574.2000122070312,575.0,589.2000122070312,264788.0,585.8545532226562
2017-06-02,618.2999877929688,586.0,594.9500122070312,600.75,404768.0,597.3389282226562
2017-06-05,616.1500244140625,596.4000244140625,603.7000122070312,603.4500122070312,193515.0,600.0236206054688
2017-06-06,612.0,597.0,608.7999877929688,602.2999877929688,118457.0,598.880126953125
2017-06-07,619.7000122070312,602.0,603.1500244140625,611.4000244140625,203841.0,607.9285278320312
2017-06-08,629.0499877929688,569.2000122070312,615.4500122070312,613.7000122070312,272605.0,610.2154541015625
2017-06-09,632.7999877929688,614.8499755859375,616.0,624.5499877929688,192480.0,621.0038452148438
2017-06-12,634.5,618.25,624.9000244140625,620.4500122070312,152072.0,616.9271240234375
2017-06-13,627.5,616.25,627.5,620.1500244140625,126095.0,616.6288452148438
