Date,High,Low,Open,Close,Volume,Adj Close
2015-01-01,348.0,332.5,336.70001220703125,340.3500061035156,58590.0,336.30426025390625
2015-01-02,350.0,336.1000061035156,336.1000061035156,346.45001220703125,78412.0,342.331787109375
2015-01-05,361.0,348.04998779296875,349.0,355.8999938964844,134864.0,351.6694030761719
2015-01-06,353.95001220703125,335.04998779296875,353.04998779296875,341.54998779296875,29728.0,337.4900207519531
2015-01-07,345.0,331.70001220703125,340.0,337.1000061035156,41972.0,333.0928955078125
2015-01-08,357.0,344.5,346.8500061035156,350.6000061035156,45808.0,346.43243408203125
2015-01-09,385.0,347.0,347.0,375.1000061035156,147385.0,370.6412353515625
2015-01-12,396.0,376.0,377.8999938964844,388.3999938964844,655804.0,383.7830810546875
2015-01-13,408.0,388.95001220703125,399.29998779296875,398.3500061035156,316069.0,393.6148376464844
2015-01-14,404.8999938964844,378.1000061035156,400.04998779296875,390.25,56287.0,385.6111145019531
2015-01-15,405.0,388.0,405.0,390.1499938964844,33715.0,385.5122985839844
2015-01-16,398.0,392.0,392.0,394.5,27260.0,389.8105773925781
2015-01-19,414.0,396.8500061035156,396.8500061035156,410.3999938964844,138573.0,405.52154541015625
2015-01-20,416.0,398.0,413.29998779296875,404.8999938964844,101474.0,400.0869140625
2015-01-21,415.0,402.8999938964844,402.8999938964844,413.5,46861.0,408.5847473144531
2015-01-22,431.0,413.04998779296875,414.0,426.0,76017.0,420.9361572265625
2015-01-23,438.0,417.20001220703125,429.95001220703125,425.70001220703125,69629.0,420.6397399902344
2015-01-27,464.79998779296875,430.0,430.0,455.45001220703125,131254.0,450.03607177734375
2015-01-28,460.0,442.0,455.45001220703125,450.3500061035156,55483.0,444.9966735839844
2015-01-29,463.0,446.04998779296875,450.0,452.8500061035156,55110.0,447.46697998046875
2015-01-30,457.6000061035156,445.0,452.8999938964844,451.6499938964844,79811.0,446.28125
2015-02-02,475.0,438.6000061035156,463.0,449.95001220703125,157934.0,444.6014709472656
2015-02-03,456.6000061035156,413.79998779296875,456.6000061035156,426.6499938964844,65590.0,421.578369140625
2015-02-04,446.0,425.0,437.79998779296875,430.04998779296875,35600.0,424.93798828125
2015-02-05,440.0,415.5,440.0,420.8999938964844,19705.0,415.8967590332031
2015-02-06,429.3500061035156,401.0,429.3500061035156,407.8999938964844,25658.0,403.0513000488281
2015-02-09,426.95001220703125,393.0,413.0,399.29998779296875,48492.0,394.5534973144531
2015-02-10,410.95001220703125,390.1499938964844,392.1499938964844,409.95001220703125,109367.0,405.07696533203125
