Date,High,Low,Open,Close,Volume,Adj Close
2015-09-09,169.4499969482422,152.0,152.0,167.9499969482422,26761101.0,167.9499969482422
2015-09-10,165.39999389648438,158.35000610351562,162.8000030517578,163.39999389648438,2071594.0,163.39999389648438
2015-09-11,167.89999389648438,161.5,165.5,162.89999389648438,1162912.0,162.89999389648438
2015-09-14,171.8000030517578,160.5500030517578,163.4499969482422,164.89999389648438,1628219.0,164.89999389648438
2015-09-15,167.85000610351562,162.3000030517578,165.0,163.25,356928.0,163.25
2015-09-16,166.9499969482422,161.8000030517578,164.6999969482422,162.5,332212.0,162.5
2015-09-18,165.89999389648438,162.5,163.0,164.1999969482422,345656.0,164.1999969482422
2015-09-21,165.64999389648438,161.6999969482422,162.6999969482422,162.35000610351562,223947.0,162.35000610351562
2015-09-22,164.35000610351562,155.64999389648438,162.0,158.1999969482422,233226.0,158.1999969482422
2015-09-23,160.4499969482422,156.14999389648438,156.9499969482422,158.35000610351562,132251.0,158.35000610351562
2015-09-24,158.5,154.25,157.64999389648438,155.4499969482422,111108.0,155.4499969482422
2015-09-28,158.25,153.35000610351562,155.0,156.4499969482422,132024.0,156.4499969482422
2015-09-29,161.14999389648438,153.0,154.0,159.25,161985.0,159.25
2015-09-30,161.6999969482422,156.60000610351562,159.85000610351562,158.5500030517578,180456.0,158.5500030517578
2015-10-01,158.60000610351562,155.10000610351562,158.60000610351562,156.0,64867.0,156.0
2015-10-05,158.39999389648438,155.1999969482422,155.1999969482422,156.89999389648438,217071.0,156.89999389648438
2015-10-06,157.9499969482422,155.6999969482422,157.4499969482422,157.0500030517578,130474.0,157.0500030517578
2015-10-07,157.89999389648438,154.60000610351562,155.1999969482422,156.89999389648438,185388.0,156.89999389648438
2015-10-08,157.85000610351562,154.25,157.85000610351562,156.5,72563.0,156.5
2015-10-09,157.5500030517578,155.5,157.39999389648438,157.0500030517578,148892.0,157.0500030517578
2015-10-12,157.89999389648438,152.14999389648438,157.64999389648438,154.14999389648438,110706.0,154.14999389648438
2015-10-13,155.5,151.0500030517578,155.5,153.14999389648438,59718.0,153.14999389648438
2015-10-14,155.8000030517578,151.39999389648438,154.5500030517578,155.10000610351562,238508.0,155.10000610351562
2015-10-15,157.0,153.39999389648438,155.8000030517578,156.0,159379.0,156.0
